[Sep 18 10:24:48.361]  INFO app: Start server_ip=154.12.235.41
[Sep 18 10:30:17.476]  INFO app: Found valid sense activation ticket act-txid=b16731bf9dd575616d80ce5400b0d6abe55eb13eba27613cc756a48d3b6ac3bf height=296791 reg-txid=4bc13b37fd692077d20d751ec8772a8322393ba52e17d762fb4bc8a20069fa06 server_ip=154.12.235.41
[Sep 18 10:30:17.480]  INFO app: ticket already exists act-txid=b16731bf9dd575616d80ce5400b0d6abe55eb13eba27613cc756a48d3b6ac3bf reg-txid=4bc13b37fd692077d20d751ec8772a8322393ba52e17d762fb4bc8a20069fa06 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.480]  INFO app: Found sense activation ticket height=296792 server_ip=154.12.235.41 txid=22945c0244c6c35870646132ef2c9f18841a4a32d7a82065e53735ca651f9703
[Sep 18 10:30:17.482]  INFO app: Found valid sense activation ticket act-txid=22945c0244c6c35870646132ef2c9f18841a4a32d7a82065e53735ca651f9703 height=296792 reg-txid=edd72bbe4078d0a7883b9d414bea2dc23f520f29320b2821abfd3975cc2ad616 server_ip=154.12.235.41
[Sep 18 10:30:17.485]  INFO app: ticket already exists act-txid=22945c0244c6c35870646132ef2c9f18841a4a32d7a82065e53735ca651f9703 reg-txid=edd72bbe4078d0a7883b9d414bea2dc23f520f29320b2821abfd3975cc2ad616 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.485]  INFO app: Found sense activation ticket height=296793 server_ip=154.12.235.41 txid=0f83f0fcb5351a2584667fc147d8da84faa0cc9ce1f4df763d0917de6657f1a0
[Sep 18 10:30:17.487]  INFO app: Found sense activation ticket height=296795 server_ip=154.12.235.41 txid=483a4b32a94f79c16f59511ad13444f92d8c3f5620dc5a9308de49d1ddbc53fe
[Sep 18 10:30:17.488]  INFO app: Found sense activation ticket height=296795 server_ip=154.12.235.41 txid=b0f4e3d57be2a52306df7038f50574ba6e68ac46ec21938319a98065e6d80118
[Sep 18 10:30:17.490]  INFO app: Found valid sense activation ticket act-txid=b0f4e3d57be2a52306df7038f50574ba6e68ac46ec21938319a98065e6d80118 height=296795 reg-txid=cced4aff68b46f28b04cc630cc446d698669a0ebf819b997497c5f4c4606748e server_ip=154.12.235.41
[Sep 18 10:30:17.496]  INFO app: ticket already exists act-txid=b0f4e3d57be2a52306df7038f50574ba6e68ac46ec21938319a98065e6d80118 reg-txid=cced4aff68b46f28b04cc630cc446d698669a0ebf819b997497c5f4c4606748e server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.496]  INFO app: Found sense activation ticket height=296796 server_ip=154.12.235.41 txid=3acf0dbcf18dfa73cf69f80a946a946b981dd68418b3702c2957c8aba861f624
[Sep 18 10:30:17.499]  INFO app: Found valid sense activation ticket act-txid=3acf0dbcf18dfa73cf69f80a946a946b981dd68418b3702c2957c8aba861f624 height=296796 reg-txid=e86def62b54919b12765c76603e157720f8ae22b9e8641737fbf043847f00307 server_ip=154.12.235.41
[Sep 18 10:30:17.502]  INFO app: ticket already exists act-txid=3acf0dbcf18dfa73cf69f80a946a946b981dd68418b3702c2957c8aba861f624 reg-txid=e86def62b54919b12765c76603e157720f8ae22b9e8641737fbf043847f00307 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.502]  INFO app: Found sense activation ticket height=296796 server_ip=154.12.235.41 txid=59088fd2373832c3d29803478f94339a2fcfc8b5557d632e88d3566063107583
[Sep 18 10:30:17.504]  INFO app: Found valid sense activation ticket act-txid=59088fd2373832c3d29803478f94339a2fcfc8b5557d632e88d3566063107583 height=296796 reg-txid=da039f746c8f0bde3dfd552407d9e07f683cf48b725deef46c7d70fca90907a5 server_ip=154.12.235.41
[Sep 18 10:30:17.508]  INFO app: ticket already exists act-txid=59088fd2373832c3d29803478f94339a2fcfc8b5557d632e88d3566063107583 reg-txid=da039f746c8f0bde3dfd552407d9e07f683cf48b725deef46c7d70fca90907a5 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.508]  INFO app: Found sense activation ticket height=296797 server_ip=154.12.235.41 txid=44b36f0f65d1cdb96d09db54dd11a258fe5018321d2802dda0e98a6d71c2c027
[Sep 18 10:30:17.511]  INFO app: Found valid sense activation ticket act-txid=44b36f0f65d1cdb96d09db54dd11a258fe5018321d2802dda0e98a6d71c2c027 height=296797 reg-txid=5d1e08951852def7e86fc44d387a8a0d446aa1b2379af1e1576fa7f47ea18874 server_ip=154.12.235.41
[Sep 18 10:30:17.515]  INFO app: ticket already exists act-txid=44b36f0f65d1cdb96d09db54dd11a258fe5018321d2802dda0e98a6d71c2c027 reg-txid=5d1e08951852def7e86fc44d387a8a0d446aa1b2379af1e1576fa7f47ea18874 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.515]  INFO app: Found sense activation ticket height=296797 server_ip=154.12.235.41 txid=8d75e3226b6b74845f1a9f711d90e72ed0c8a518a4049830572822aa25d52666
[Sep 18 10:30:17.518]  INFO app: Found valid sense activation ticket act-txid=8d75e3226b6b74845f1a9f711d90e72ed0c8a518a4049830572822aa25d52666 height=296797 reg-txid=00648d20da6755e8770d0a4ab4d357a6dabda3e80ecfa923485fc4a71072adaa server_ip=154.12.235.41
[Sep 18 10:30:17.522]  INFO app: ticket already exists act-txid=8d75e3226b6b74845f1a9f711d90e72ed0c8a518a4049830572822aa25d52666 reg-txid=00648d20da6755e8770d0a4ab4d357a6dabda3e80ecfa923485fc4a71072adaa server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.522]  INFO app: Found sense activation ticket height=296851 server_ip=154.12.235.41 txid=ce136d93ce5765665da8c6845e1db78f4b868ae8913d470fbe86115923855d62
[Sep 18 10:30:17.524]  INFO app: Found valid sense activation ticket act-txid=ce136d93ce5765665da8c6845e1db78f4b868ae8913d470fbe86115923855d62 height=296851 reg-txid=0436dafccf800300759b09e730f146ff44a66c28b42bedb381b966b491bc5924 server_ip=154.12.235.41
[Sep 18 10:30:17.528]  INFO app: ticket already exists act-txid=ce136d93ce5765665da8c6845e1db78f4b868ae8913d470fbe86115923855d62 reg-txid=0436dafccf800300759b09e730f146ff44a66c28b42bedb381b966b491bc5924 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.528]  INFO app: Found sense activation ticket height=296852 server_ip=154.12.235.41 txid=f578d1f4ac7139572819248da5387fa109073dcaafcc36d811ff8745ed9c958b
[Sep 18 10:30:17.530]  INFO app: Found sense activation ticket height=296852 server_ip=154.12.235.41 txid=503a2160dbdb3934b9facb4d04ad32f9cd3ec0df2e4f15cc768c424d1752f1cf
[Sep 18 10:30:17.532]  INFO app: Found sense activation ticket height=296853 server_ip=154.12.235.41 txid=29411fb4638424a450c2f38ec55255097485dde93352da19058a9235d2f0178a
[Sep 18 10:30:17.540]  INFO app: Found sense activation ticket height=296853 server_ip=154.12.235.41 txid=0f69e26e27a5f9764051c7824a3f5a5f47cbb6a928c69d9ab20c6547dc8709b7
[Sep 18 10:30:17.542]  INFO app: Found sense activation ticket height=296854 server_ip=154.12.235.41 txid=eeb280d952a2ae48b3738b1520d9d0eec654cf9a5bc129133afbf8328e135585
[Sep 18 10:30:17.545]  INFO app: Found sense activation ticket height=296854 server_ip=154.12.235.41 txid=62fc013c767d746b7a189f6af54ede144b14cf9035e01d59a6fd2915e01c61c5
[Sep 18 10:30:17.547]  INFO app: Found sense activation ticket height=296857 server_ip=154.12.235.41 txid=0d86624036d404389a09a05231a1a8799d08b137b8bd2a26160be893785b79a2
[Sep 18 10:30:17.549]  INFO app: Found sense activation ticket height=296857 server_ip=154.12.235.41 txid=e72cc5e9a64a690de55d6a5651095e2e876291290111acd317d64bce77a62943
[Sep 18 10:30:17.551]  INFO app: Found sense activation ticket height=297054 server_ip=154.12.235.41 txid=7a0b9d2e9bb60427ff300687d633d13f19d4a49f6ac3542215be9d2a1bef2e66
[Sep 18 10:30:17.553]  INFO app: Found sense activation ticket height=297057 server_ip=154.12.235.41 txid=0d41a8ad4420018519e11cea127fa13596007d049ced5391d9838ab07044a7fc
[Sep 18 10:30:17.555]  INFO app: Found valid sense activation ticket act-txid=0d41a8ad4420018519e11cea127fa13596007d049ced5391d9838ab07044a7fc height=297057 reg-txid=29958bfa10a3fb7317608db59cccc5cfa524eb8601d56c7e7d2d5e8eabc08f05 server_ip=154.12.235.41
[Sep 18 10:30:17.558]  INFO app: ticket already exists act-txid=0d41a8ad4420018519e11cea127fa13596007d049ced5391d9838ab07044a7fc reg-txid=29958bfa10a3fb7317608db59cccc5cfa524eb8601d56c7e7d2d5e8eabc08f05 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.558]  INFO app: Found sense activation ticket height=297057 server_ip=154.12.235.41 txid=ee74f9ce00046a23984d3bdabdfc62233ed4ad9b9a36cc68ef47a268b5a408fa
[Sep 18 10:30:17.560]  INFO app: Found valid sense activation ticket act-txid=ee74f9ce00046a23984d3bdabdfc62233ed4ad9b9a36cc68ef47a268b5a408fa height=297057 reg-txid=8d0f49b9d7f16e43329fa7f68a6ccd5a4ef7c5b183ef19a7c9183edc677b9d97 server_ip=154.12.235.41
[Sep 18 10:30:17.564]  INFO app: ticket already exists act-txid=ee74f9ce00046a23984d3bdabdfc62233ed4ad9b9a36cc68ef47a268b5a408fa reg-txid=8d0f49b9d7f16e43329fa7f68a6ccd5a4ef7c5b183ef19a7c9183edc677b9d97 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.564]  INFO app: Found sense activation ticket height=297057 server_ip=154.12.235.41 txid=ee07c507b7af42215eba30ffd81a4b6353bad788f9fe419e3f27b0f9bc01ff74
[Sep 18 10:30:17.566]  INFO app: Found valid sense activation ticket act-txid=ee07c507b7af42215eba30ffd81a4b6353bad788f9fe419e3f27b0f9bc01ff74 height=297057 reg-txid=b3e159f4c261b714ed821067e11d127220e9aec26f7dbca97e31e93bec7cabfb server_ip=154.12.235.41
[Sep 18 10:30:17.570]  INFO app: ticket already exists act-txid=ee07c507b7af42215eba30ffd81a4b6353bad788f9fe419e3f27b0f9bc01ff74 reg-txid=b3e159f4c261b714ed821067e11d127220e9aec26f7dbca97e31e93bec7cabfb server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.570]  INFO app: Found sense activation ticket height=297057 server_ip=154.12.235.41 txid=af1b05f186d849766c8a70583678b59512e77dc394c3b129b8693688402af963
[Sep 18 10:30:17.571]  INFO app: Found valid sense activation ticket act-txid=af1b05f186d849766c8a70583678b59512e77dc394c3b129b8693688402af963 height=297057 reg-txid=0eb62059af84455223648fb6778dc498b44d0418e0cb3554444dc2de73f8b366 server_ip=154.12.235.41
[Sep 18 10:30:17.574]  INFO app: ticket already exists act-txid=af1b05f186d849766c8a70583678b59512e77dc394c3b129b8693688402af963 reg-txid=0eb62059af84455223648fb6778dc498b44d0418e0cb3554444dc2de73f8b366 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.574]  INFO app: Found sense activation ticket height=297058 server_ip=154.12.235.41 txid=e58957f98d4d8c545c2d09e3a5a6b0601f4ea14e82b1459e616f77abcfa6e99e
[Sep 18 10:30:17.576]  INFO app: Found valid sense activation ticket act-txid=e58957f98d4d8c545c2d09e3a5a6b0601f4ea14e82b1459e616f77abcfa6e99e height=297058 reg-txid=093cec5d7274cf41ee9e0ab986da2033d3d9551c0dded111f4263151e3301269 server_ip=154.12.235.41
[Sep 18 10:30:17.579]  INFO app: ticket already exists act-txid=e58957f98d4d8c545c2d09e3a5a6b0601f4ea14e82b1459e616f77abcfa6e99e reg-txid=093cec5d7274cf41ee9e0ab986da2033d3d9551c0dded111f4263151e3301269 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.579]  INFO app: Found sense activation ticket height=297058 server_ip=154.12.235.41 txid=285832de52b246bdfee88abb344f0187aef2e1ceb7ef0faa5db93466642270fa
[Sep 18 10:30:17.582]  INFO app: Found valid sense activation ticket act-txid=285832de52b246bdfee88abb344f0187aef2e1ceb7ef0faa5db93466642270fa height=297058 reg-txid=e66723009ffd9c4719e0aecb831fbedbfb420fbd85768189c1a8d1317fd20c96 server_ip=154.12.235.41
[Sep 18 10:30:17.586]  INFO app: ticket already exists act-txid=285832de52b246bdfee88abb344f0187aef2e1ceb7ef0faa5db93466642270fa reg-txid=e66723009ffd9c4719e0aecb831fbedbfb420fbd85768189c1a8d1317fd20c96 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.586]  INFO app: Found sense activation ticket height=297058 server_ip=154.12.235.41 txid=84e09574b0675ae23a44c682e075efe3948f6ffba66a4b0acbbf69f0c4591ca3
[Sep 18 10:30:17.587]  INFO app: Found valid sense activation ticket act-txid=84e09574b0675ae23a44c682e075efe3948f6ffba66a4b0acbbf69f0c4591ca3 height=297058 reg-txid=4ca4507de89b160b281bad18a0badb4739716f13f1f47e7f0708d6d122fb0f21 server_ip=154.12.235.41
[Sep 18 10:30:17.591]  INFO app: ticket already exists act-txid=84e09574b0675ae23a44c682e075efe3948f6ffba66a4b0acbbf69f0c4591ca3 reg-txid=4ca4507de89b160b281bad18a0badb4739716f13f1f47e7f0708d6d122fb0f21 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.591]  INFO app: Found sense activation ticket height=297058 server_ip=154.12.235.41 txid=82a29c8e1a0b6444f647cd0f8fe7ac11ea3490a515a84c3d3bd829c155fbdb3e
[Sep 18 10:30:17.592]  INFO app: Found valid sense activation ticket act-txid=82a29c8e1a0b6444f647cd0f8fe7ac11ea3490a515a84c3d3bd829c155fbdb3e height=297058 reg-txid=8896ed9f9897b67f624e454535241cc61dcfd3746ca940579eddda53e8205cbc server_ip=154.12.235.41
[Sep 18 10:30:17.595]  INFO app: ticket already exists act-txid=82a29c8e1a0b6444f647cd0f8fe7ac11ea3490a515a84c3d3bd829c155fbdb3e reg-txid=8896ed9f9897b67f624e454535241cc61dcfd3746ca940579eddda53e8205cbc server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.595]  INFO app: Found sense activation ticket height=297059 server_ip=154.12.235.41 txid=338b52ab4d25041064047b15515544c8ff71d33d6e626636034cac2da704ee77
[Sep 18 10:30:17.597]  INFO app: Found valid sense activation ticket act-txid=338b52ab4d25041064047b15515544c8ff71d33d6e626636034cac2da704ee77 height=297059 reg-txid=3513402c005617e35ee7ae80291554a794994eca81474599d61dc640a8d14156 server_ip=154.12.235.41
[Sep 18 10:30:17.601]  INFO app: ticket already exists act-txid=338b52ab4d25041064047b15515544c8ff71d33d6e626636034cac2da704ee77 reg-txid=3513402c005617e35ee7ae80291554a794994eca81474599d61dc640a8d14156 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.601]  INFO app: Found sense activation ticket height=297059 server_ip=154.12.235.41 txid=dd4c1a472d5f0a5245a46acc99ca250923ca3896e8eeec26b8c0b03ea3da5b52
[Sep 18 10:30:17.603]  INFO app: Found valid sense activation ticket act-txid=dd4c1a472d5f0a5245a46acc99ca250923ca3896e8eeec26b8c0b03ea3da5b52 height=297059 reg-txid=b8841f413aaa0f437267de876f6333e61fce4c3b9b971fec1608ab5427960bab server_ip=154.12.235.41
[Sep 18 10:30:17.607]  INFO app: ticket already exists act-txid=dd4c1a472d5f0a5245a46acc99ca250923ca3896e8eeec26b8c0b03ea3da5b52 reg-txid=b8841f413aaa0f437267de876f6333e61fce4c3b9b971fec1608ab5427960bab server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.607]  INFO app: Found sense activation ticket height=297059 server_ip=154.12.235.41 txid=4ca1b9c5181bcd79aa0932451042c3e1cd2581f3e6b5d0c39373dacfa2bd5122
[Sep 18 10:30:17.608]  INFO app: Found valid sense activation ticket act-txid=4ca1b9c5181bcd79aa0932451042c3e1cd2581f3e6b5d0c39373dacfa2bd5122 height=297059 reg-txid=4d7df960d0408e608510d137638e9db188779a09aa6a24a3847a06a93c8d752a server_ip=154.12.235.41
[Sep 18 10:30:17.611]  INFO app: ticket already exists act-txid=4ca1b9c5181bcd79aa0932451042c3e1cd2581f3e6b5d0c39373dacfa2bd5122 reg-txid=4d7df960d0408e608510d137638e9db188779a09aa6a24a3847a06a93c8d752a server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.611]  INFO app: Found sense activation ticket height=297100 server_ip=154.12.235.41 txid=472f0126c4d5880b676bd8bab607c6294f3a040bedf04ebfc36b65d4d2d6fab0
[Sep 18 10:30:17.613]  INFO app: Found valid sense activation ticket act-txid=472f0126c4d5880b676bd8bab607c6294f3a040bedf04ebfc36b65d4d2d6fab0 height=297100 reg-txid=3831f61617a53c915ec8adc9d3e5df695b2a5e7790631742664d3ca83af07354 server_ip=154.12.235.41
[Sep 18 10:30:17.619]  INFO app: ticket already exists act-txid=472f0126c4d5880b676bd8bab607c6294f3a040bedf04ebfc36b65d4d2d6fab0 reg-txid=3831f61617a53c915ec8adc9d3e5df695b2a5e7790631742664d3ca83af07354 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.619]  INFO app: Found sense activation ticket height=297101 server_ip=154.12.235.41 txid=81414a6d0729fa63bab509d87ff90deb495f2e6f3e84854d12b520dde7b0f988
[Sep 18 10:30:17.623]  INFO app: Found sense activation ticket height=297101 server_ip=154.12.235.41 txid=996882d9ceea1afdd27a6c1c677cf08c609b0aee6f44d56671610aa0c91f6607
[Sep 18 10:30:17.625]  INFO app: Found sense activation ticket height=297101 server_ip=154.12.235.41 txid=1a1ec684f2248543479a41ee80c8e79700f4ac02ab2c2f574d1594aa00d2c066
[Sep 18 10:30:17.628]  INFO app: Found sense activation ticket height=297101 server_ip=154.12.235.41 txid=70fc5c4b8f26fad3f52a65ec0e668277a30561107156e04081e037872ef87845
[Sep 18 10:30:17.630]  INFO app: Found sense activation ticket height=297102 server_ip=154.12.235.41 txid=170b1d202c96969f1fabfe01f6886ea81f8007b0f76534ebdabd0cedc74bec7d
[Sep 18 10:30:17.632]  INFO app: Found sense activation ticket height=297103 server_ip=154.12.235.41 txid=a86a486c40ff63c470b4570d88f2f9714aefb4de9443b350213999e71bcb2480
[Sep 18 10:30:17.634]  INFO app: Found sense activation ticket height=297103 server_ip=154.12.235.41 txid=87fbebd6ab31d4735afa4738b6318c31d8162d171ce8a0a2e9648137804b65aa
[Sep 18 10:30:17.635]  INFO app: Found sense activation ticket height=297104 server_ip=154.12.235.41 txid=591f1073cdf6d15b603576b38ff479b461af67edf010f32970d658026b03c8a9
[Sep 18 10:30:17.638]  INFO app: Found sense activation ticket height=297114 server_ip=154.12.235.41 txid=6dc7571c93dd4a3e778404d2d2b4f6c0a3cdfe0218859e44ea85897da613de92
[Sep 18 10:30:17.640]  INFO app: Found valid sense activation ticket act-txid=6dc7571c93dd4a3e778404d2d2b4f6c0a3cdfe0218859e44ea85897da613de92 height=297114 reg-txid=d33ea5cc43bde8a5616dfd742042ae87174809cfb8dacb10130d43fa1c194ee0 server_ip=154.12.235.41
[Sep 18 10:30:17.645]  INFO app: ticket already exists act-txid=6dc7571c93dd4a3e778404d2d2b4f6c0a3cdfe0218859e44ea85897da613de92 reg-txid=d33ea5cc43bde8a5616dfd742042ae87174809cfb8dacb10130d43fa1c194ee0 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.645]  INFO app: Found sense activation ticket height=297120 server_ip=154.12.235.41 txid=13677bc2286fa6470150a02037a0d4e95fe0d061ac77d5e51043af074d7d72d8
[Sep 18 10:30:17.647]  INFO app: Found sense activation ticket height=297120 server_ip=154.12.235.41 txid=097c7969f9a597bcc03672394c96c466b40e75faa7dc013689f8397dcc8dac87
[Sep 18 10:30:17.650]  INFO app: Found sense activation ticket height=297121 server_ip=154.12.235.41 txid=37a42eea7b8372126a361f4293f0e235d35c9c00a769a7da23fb2f4812cb6aaa
[Sep 18 10:30:17.652]  INFO app: Found valid sense activation ticket act-txid=37a42eea7b8372126a361f4293f0e235d35c9c00a769a7da23fb2f4812cb6aaa height=297121 reg-txid=a13115c59dfaeb1b9c944f7f669674ff46bb602ab1dd2d5feb043a51b54d1115 server_ip=154.12.235.41
[Sep 18 10:30:17.655]  INFO app: ticket already exists act-txid=37a42eea7b8372126a361f4293f0e235d35c9c00a769a7da23fb2f4812cb6aaa reg-txid=a13115c59dfaeb1b9c944f7f669674ff46bb602ab1dd2d5feb043a51b54d1115 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.655]  INFO app: Found sense activation ticket height=297122 server_ip=154.12.235.41 txid=f96133e8c78e96bb979c5b4214fa0e88dcef08eff9faf128057905b84335f82e
[Sep 18 10:30:17.656]  INFO app: Found sense activation ticket height=297123 server_ip=154.12.235.41 txid=811673cfb2897042c8488666aa4d94b9901b6673c4e1253c7dbffcee14c2b138
[Sep 18 10:30:17.658]  INFO app: Found valid sense activation ticket act-txid=811673cfb2897042c8488666aa4d94b9901b6673c4e1253c7dbffcee14c2b138 height=297123 reg-txid=4444efca2ddaf10b4a466ae97286ae7acf15107689906ad34613b586f74d5a3c server_ip=154.12.235.41
[Sep 18 10:30:17.661]  INFO app: ticket already exists act-txid=811673cfb2897042c8488666aa4d94b9901b6673c4e1253c7dbffcee14c2b138 reg-txid=4444efca2ddaf10b4a466ae97286ae7acf15107689906ad34613b586f74d5a3c server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.661]  INFO app: Found sense activation ticket height=297128 server_ip=154.12.235.41 txid=feba66b3a8071c2930f64a9b4f9d4aa446e786bd986b1d3df29c53103585c908
[Sep 18 10:30:17.663]  INFO app: Found sense activation ticket height=297129 server_ip=154.12.235.41 txid=317ff5f017e08998bba0b52bad51d9dc0107df094d5fa600b9a70f4414e60ef1
[Sep 18 10:30:17.665]  INFO app: Found valid sense activation ticket act-txid=317ff5f017e08998bba0b52bad51d9dc0107df094d5fa600b9a70f4414e60ef1 height=297129 reg-txid=65ca0a9a82ce051fdfa7f7fc16d370d8bc5d6cae410e80843cb4e79b129ae302 server_ip=154.12.235.41
[Sep 18 10:30:17.668]  INFO app: ticket already exists act-txid=317ff5f017e08998bba0b52bad51d9dc0107df094d5fa600b9a70f4414e60ef1 reg-txid=65ca0a9a82ce051fdfa7f7fc16d370d8bc5d6cae410e80843cb4e79b129ae302 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.668]  INFO app: Found sense activation ticket height=297142 server_ip=154.12.235.41 txid=0ca3730ed61f6a9687c1a0ba8ffa3d854f6df6780f0522a62a3a779ea91e65e0
[Sep 18 10:30:17.670]  INFO app: Found sense activation ticket height=297142 server_ip=154.12.235.41 txid=8d7ed8c5eceff61097424eb6c1838c4f2e1f0ec25b68dba366c3ff7ffceede63
[Sep 18 10:30:17.671]  INFO app: Found sense activation ticket height=297146 server_ip=154.12.235.41 txid=b79ededb261d73e984e471ea44cac2b4376beae389758b96e16e2e975110575f
[Sep 18 10:30:17.673]  INFO app: Found sense activation ticket height=297151 server_ip=154.12.235.41 txid=b7c40eebfc162b5265ae200e2b089b8d558ad7ea0cab5b6209fb0800c8eb489d
[Sep 18 10:30:17.675]  INFO app: Found valid sense activation ticket act-txid=b7c40eebfc162b5265ae200e2b089b8d558ad7ea0cab5b6209fb0800c8eb489d height=297151 reg-txid=e4c6ffe2e11e3fe127ae7cf9aa1a6268a0d3aab1345c6490317a232d98b5a577 server_ip=154.12.235.41
[Sep 18 10:30:17.685]  INFO app: ticket already exists act-txid=b7c40eebfc162b5265ae200e2b089b8d558ad7ea0cab5b6209fb0800c8eb489d reg-txid=e4c6ffe2e11e3fe127ae7cf9aa1a6268a0d3aab1345c6490317a232d98b5a577 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.685]  INFO app: Found sense activation ticket height=297155 server_ip=154.12.235.41 txid=74e839826f3c3e357841d6dc6769080e727f873d3a1de43076abcf8d5fe8e7cf
[Sep 18 10:30:17.687]  INFO app: Found sense activation ticket height=297165 server_ip=154.12.235.41 txid=37e31d99d76462f4d556eb037952220706201d96e659543d11ddfbc3e4f9f739
[Sep 18 10:30:17.689]  INFO app: Found valid sense activation ticket act-txid=37e31d99d76462f4d556eb037952220706201d96e659543d11ddfbc3e4f9f739 height=297165 reg-txid=a468cc9c96a595716aa0f0519eb7b3d741df31948e753e57795f835eadff2b4e server_ip=154.12.235.41
[Sep 18 10:30:17.692]  INFO app: ticket already exists act-txid=37e31d99d76462f4d556eb037952220706201d96e659543d11ddfbc3e4f9f739 reg-txid=a468cc9c96a595716aa0f0519eb7b3d741df31948e753e57795f835eadff2b4e server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.692]  INFO app: Found sense activation ticket height=297165 server_ip=154.12.235.41 txid=05fab67da36a856eef66ff39f7e4b5605a1210dc1c1cc077bc0e1fbece31bbb9
[Sep 18 10:30:17.694]  INFO app: Found valid sense activation ticket act-txid=05fab67da36a856eef66ff39f7e4b5605a1210dc1c1cc077bc0e1fbece31bbb9 height=297165 reg-txid=1464e796520adcd77a73e07adae9b9dd9e0d6d85ac4b921721606fb2995dbef2 server_ip=154.12.235.41
[Sep 18 10:30:17.697]  INFO app: ticket already exists act-txid=05fab67da36a856eef66ff39f7e4b5605a1210dc1c1cc077bc0e1fbece31bbb9 reg-txid=1464e796520adcd77a73e07adae9b9dd9e0d6d85ac4b921721606fb2995dbef2 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.697]  INFO app: Found sense activation ticket height=297165 server_ip=154.12.235.41 txid=020f2c107c95d234bccd0cc32d98c0ca7649add27487d6220d13df3843359d4c
[Sep 18 10:30:17.699]  INFO app: Found sense activation ticket height=297167 server_ip=154.12.235.41 txid=677a1de13cc79354fd20f5555e265b70ea0fe00ead047b0c78354d79a3e10486
[Sep 18 10:30:17.701]  INFO app: Found valid sense activation ticket act-txid=677a1de13cc79354fd20f5555e265b70ea0fe00ead047b0c78354d79a3e10486 height=297167 reg-txid=6401b8f5b35bad03fb47b965786581ad953698010f4c26d10f8ef9596159d417 server_ip=154.12.235.41
[Sep 18 10:30:17.705]  INFO app: ticket already exists act-txid=677a1de13cc79354fd20f5555e265b70ea0fe00ead047b0c78354d79a3e10486 reg-txid=6401b8f5b35bad03fb47b965786581ad953698010f4c26d10f8ef9596159d417 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.705]  INFO app: Found sense activation ticket height=297171 server_ip=154.12.235.41 txid=c0d70a490c3df224e4e86afd7f6e21bd39cffd9b95d9da246c0b41830e688d0d
[Sep 18 10:30:17.707]  INFO app: Found sense activation ticket height=297172 server_ip=154.12.235.41 txid=e9890eae6586827f129bbd21213e421135497c275946ee016b1f620fa593f03e
[Sep 18 10:30:17.709]  INFO app: Found valid sense activation ticket act-txid=e9890eae6586827f129bbd21213e421135497c275946ee016b1f620fa593f03e height=297172 reg-txid=f595d653d79eca16503dd7f9699d0b20e05c0f5e6e116265500eb89f71162e4c server_ip=154.12.235.41
[Sep 18 10:30:17.714]  INFO app: ticket already exists act-txid=e9890eae6586827f129bbd21213e421135497c275946ee016b1f620fa593f03e reg-txid=f595d653d79eca16503dd7f9699d0b20e05c0f5e6e116265500eb89f71162e4c server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.714]  INFO app: Found sense activation ticket height=297173 server_ip=154.12.235.41 txid=8a272925583aed173dbae6b0c020de39fd02ff543ce809de337e36d976ccc631
[Sep 18 10:30:17.717]  INFO app: Found sense activation ticket height=297176 server_ip=154.12.235.41 txid=b3418d387748f654b3fd3895dd245a7520538b299d073989116f21d42b596817
[Sep 18 10:30:17.719]  INFO app: Found valid sense activation ticket act-txid=b3418d387748f654b3fd3895dd245a7520538b299d073989116f21d42b596817 height=297176 reg-txid=9a792f3260b537d07919d04fc5b32bd1665eeec254d017a9b5f8a983e40df3f1 server_ip=154.12.235.41
